6.428498511728523823e+00	1.191474019509751869e+01	5.552227455906386666e+00	6.553168256256351576e+00	-1.187971125483781165e+01	-1.083523664844654277e+01	-1.193070688824521497e+01	-1.139063078021302822e+01	1.192813181768964803e+01	1.070466749140994800e+01	-7.306788308004935395e+00	-4.236841284650863848e+00	8.344584629279362176e+00	1.079218250376966992e+01	-9.285241988023837933e+00	6.582724595972983650e+00	1.065435337969973872e+01	4.984265779515697936e+00	4.730616138984609087e+00	-5.994542703398900940e+00
3.261596740969364694e-01	7.997673253405814808e-01	3.626896420629430740e-01	4.381215343533327866e-01	-8.233492327009029887e-01	-7.689475484271711681e-01	-7.963731451054342214e-01	-7.831863046718898769e-01	8.816898338183987160e-01	7.613147049489079610e-01	-2.282515035383559376e-01	-2.860230176201793983e-01	5.779686132364059148e-01	7.957968425483805675e-01	-6.031534939830041075e-01	2.014307070375905562e-01	6.840421755240696511e-01	3.241615794074603207e-01	2.609833794407508956e-01	-3.574428114162578884e-01
2.183939867910226484e-01	7.921349164182749369e-01	3.492223044940021004e-01	4.319172411056828031e-01	-8.411988921199466951e-01	-8.028707768828849956e-01	-7.842742140917067228e-01	-7.942996190277810120e-01	9.525288591823219964e-01	7.963771776448228534e-01	4.526451124576794105e-02	-2.847164440388156303e-01	5.905555055486612082e-01	8.602775651427526649e-01	-5.772344150341310876e-01	-5.012659241997440007e-02	6.462016556464393879e-01	3.106437209205432093e-01	2.018226151150051551e-01	-3.087819413705892857e-01
1.102828038748709383e-01	7.715834281507251147e-01	3.302438602098120568e-01	4.184437615703581748e-01	-8.446072144722168717e-01	-8.225315025901885901e-01	-7.594385634204349200e-01	-7.920914992774732433e-01	1.004288405844306897e+00	8.172011064025568317e-01	3.160165957877098530e-01	-2.785387411939047042e-01	5.934186362601645559e-01	9.098500994575855483e-01	-5.422349976096451085e-01	-2.994313059508133534e-01	5.982374091962658902e-01	2.922379274530210735e-01	1.403774442193446437e-01	-2.556533673402130447e-01
5.883316279481473100e-03	7.400088915556286562e-01	3.068914355630413260e-01	3.988195106186508965e-01	-8.348271053013743837e-01	-8.286383456326801289e-01	-7.238820483964528707e-01	-7.779056194755640252e-01	1.036795115812578993e+00	8.244556104029110433e-01	5.695970926782695232e-01	-2.681479263649997336e-01	5.874055814092157268e-01	9.441614954016142036e-01	-5.001469500455191231e-01	-5.328064623249304521e-01	5.426564119377570439e-01	2.700026452673547905e-01	7.887688006767029636e-02	-2.001931372307742540e-01
-9.155295410261693467e-02	7.005902289453905807e-01	2.807711608068013120e-01	3.748542069638236551e-01	-8.147332921244802018e-01	-8.236159493954726685e-01	-6.808484711030327041e-01	-7.545524648241976884e-01	1.052334888257949519e+00	8.205280006658088876e-01	7.953627112945867994e-01	-2.546849824805429430e-01	5.744844346501979393e-01	9.649393741599430196e-01	-4.537038093783890558e-01	-7.401050822633932214e-01	4.827162930848651334e-01	2.453993978373802676e-01	1.932690237003166500e-02	-1.446102028078506685e-01
-1.800920726307332353e-01	6.568286666767114701e-01	2.535088724277308470e-01	3.485120498194759775e-01	-7.878614425352450379e-01	-8.107257678039386795e-01	-6.338460163885671905e-01	-7.253933488712769329e-01	1.054640315007335127e+00	8.086530923446509922e-01	9.879070758763706106e-01	-2.394259791210269772e-01	5.570815585997823671e-01	9.751652898062738162e-01	-4.056278275353299434e-01	-9.161268509857648512e-01	4.215559517052403504e-01	2.198887863007903398e-01	-3.688312399837761352e-02	-9.068697746374114466e-02
-2.590858640424721360e-01	6.117537419491225759e-01	2.264200649280833644e-01	3.214765477749442213e-01	-7.575076520827177529e-01	-7.931691169402056429e-01	-5.858694260322728775e-01	-6.935065356769906098e-01	1.047715630048278390e+00	7.920191038767947500e-01	1.146548094857938072e+00	-2.234889988215811307e-01	5.374592867914100847e-01	9.780852000039306215e-01	-3.580907770627362874e-01	-1.060153436778606961e+00	3.616065796055422665e-01	1.946396180821496902e-01	-8.907010399335718587e-02	-3.955411985705488409e-02
-3.288057503398315040e-01	5.675556228220567379e-01	2.003888857660800216e-01	2.949553720703073090e-01	-7.262293963081160042e-01	-7.735403970843721666e-01	-5.390541262299809455e-01	-6.612419533932484272e-01	1.035029578659398819e+00	7.732188985641832435e-01	1.273757933694110278e+00	-2.076939892790554409e-01	5.173702592756942442e-01	9.765171918012703900e-01	-3.125284016097852335e-01	-1.174473791338859430e+00	3.044186338761603605e-01	1.704273692256622064e-01	-1.371172886478650155e-01	8.269466003411480789e-03
-3.900201126317612288e-01	5.255831083044554264e-01	1.759054162036954583e-01	2.696867293047257585e-01	-6.957448994427125610e-01	-7.536672719771672080e-01	-4.946913954703501259e-01	-6.301482786277458059e-01	1.019195294557591724e+00	7.540861853624286626e-01	1.373546133674239167e+00	-1.925566120830545236e-01	4.979871717818226129e-01	9.725695943877595839e-01	-2.697158296513920694e-01	-1.262855584954692745e+00	2.507796522939645945e-01	1.476731433095147539e-01	-1.812572650454258305e-01	5.270457524714546732e-02
