2.000000000000000000e+00	1.188611984252929688e-02	2.493858337402343750e-04	2.334117889404296875e-04	2.312660217285156250e-04	2.369880676269531250e-04	2.386569976806640625e-04	2.319812774658203125e-04	2.357959747314453125e-04	2.322196960449218750e-04	2.362728118896484375e-04	2.396106719970703125e-04	2.322196960449218750e-04	2.317428588867187500e-04	2.317428588867187500e-04	2.405643463134765625e-04	2.334117889404296875e-04	2.367496490478515625e-04	2.331733703613281250e-04	2.374649047851562500e-04	2.334117889404296875e-04	2.357959747314453125e-04	2.326965332031250000e-04	2.498626708984375000e-04	2.331733703613281250e-04	2.324581146240234375e-04	2.319812774658203125e-04	2.319812774658203125e-04	2.510547637939453125e-04	2.319812774658203125e-04	2.319812774658203125e-04	2.365112304687500000e-04	2.453327178955078125e-04	2.324581146240234375e-04	2.350807189941406250e-04	2.329349517822265625e-04	2.450942993164062500e-04	2.329349517822265625e-04	2.319812774658203125e-04	2.322196960449218750e-04	2.486705780029296875e-04	2.326965332031250000e-04	3.716945648193359375e-04	2.393722534179687500e-04	2.541542053222656250e-04	2.334117889404296875e-04	2.331733703613281250e-04	2.324581146240234375e-04	2.415180206298828125e-04	2.324581146240234375e-04	2.322196960449218750e-04	2.324581146240234375e-04	2.403259277343750000e-04	2.384185791015625000e-04	2.322196960449218750e-04	2.322196960449218750e-04	2.403259277343750000e-04	2.317428588867187500e-04	2.322196960449218750e-04	2.317428588867187500e-04	2.319812774658203125e-04	2.374649047851562500e-04	2.322196960449218750e-04	2.322196960449218750e-04	2.317428588867187500e-04	2.367496490478515625e-04	2.326965332031250000e-04	2.319812774658203125e-04	2.317428588867187500e-04	2.415180206298828125e-04	2.343654632568359375e-04	2.322196960449218750e-04	2.319812774658203125e-04	2.360343933105468750e-04	2.331733703613281250e-04	2.326965332031250000e-04	2.317428588867187500e-04	2.322196960449218750e-04	2.367496490478515625e-04	2.317428588867187500e-04	2.322196960449218750e-04	2.317428588867187500e-04	2.367496490478515625e-04	2.319812774658203125e-04	2.319812774658203125e-04	2.362728118896484375e-04	2.388954162597656250e-04	2.326965332031250000e-04	2.324581146240234375e-04	2.322196960449218750e-04	2.322196960449218750e-04	2.334117889404296875e-04	2.324581146240234375e-04	2.319812774658203125e-04	2.319812774658203125e-04	2.367496490478515625e-04	2.322196960449218750e-04	2.317428588867187500e-04	2.317428588867187500e-04	2.360343933105468750e-04	2.322196960449218750e-04
4.000000000000000000e+00	1.161742210388183594e-02	2.496242523193359375e-04	2.408027648925781250e-04	2.470016479492187500e-04	2.448558807373046875e-04	2.398490905761718750e-04	2.393722534179687500e-04	2.455711364746093750e-04	2.396106719970703125e-04	2.439022064208984375e-04	2.391338348388671875e-04	2.453327178955078125e-04	2.396106719970703125e-04	2.391338348388671875e-04	2.431869506835937500e-04	2.436637878417968750e-04	2.393722534179687500e-04	2.396106719970703125e-04	2.384185791015625000e-04	2.388954162597656250e-04	2.453327178955078125e-04	2.396106719970703125e-04	2.386569976806640625e-04	2.386569976806640625e-04	2.439022064208984375e-04	2.384185791015625000e-04	2.386569976806640625e-04	2.381801605224609375e-04	2.439022064208984375e-04	2.393722534179687500e-04	2.462863922119140625e-04	2.391338348388671875e-04	2.427101135253906250e-04	2.388954162597656250e-04	2.386569976806640625e-04	2.384185791015625000e-04	2.431869506835937500e-04	2.391338348388671875e-04	2.381801605224609375e-04	2.391338348388671875e-04	2.434253692626953125e-04	3.786087036132812500e-04	2.453327178955078125e-04	2.408027648925781250e-04	2.491474151611328125e-04	2.391338348388671875e-04	2.384185791015625000e-04	2.393722534179687500e-04	2.434253692626953125e-04	2.391338348388671875e-04	2.388954162597656250e-04	2.434253692626953125e-04	2.491474151611328125e-04	2.400875091552734375e-04	2.386569976806640625e-04	2.393722534179687500e-04	2.429485321044921875e-04	2.393722534179687500e-04	2.388954162597656250e-04	2.391338348388671875e-04	2.429485321044921875e-04	2.384185791015625000e-04	2.393722534179687500e-04	2.391338348388671875e-04	2.386569976806640625e-04	2.429485321044921875e-04	2.384185791015625000e-04	2.388954162597656250e-04	2.439022064208984375e-04	2.450942993164062500e-04	2.386569976806640625e-04	2.381801605224609375e-04	2.391338348388671875e-04	2.427101135253906250e-04	2.391338348388671875e-04	2.388954162597656250e-04	2.377033233642578125e-04	2.434253692626953125e-04	2.388954162597656250e-04	2.384185791015625000e-04	2.384185791015625000e-04	2.424716949462890625e-04	2.391338348388671875e-04	2.381801605224609375e-04	2.431869506835937500e-04	2.436637878417968750e-04	2.396106719970703125e-04	2.384185791015625000e-04	2.381801605224609375e-04	2.419948577880859375e-04	2.381801605224609375e-04	2.381801605224609375e-04	2.384185791015625000e-04	2.381801605224609375e-04	2.427101135253906250e-04	2.381801605224609375e-04	2.379417419433593750e-04	2.381801605224609375e-04	2.424716949462890625e-04	2.384185791015625000e-04
8.000000000000000000e+00	1.108551025390625000e-02	2.679824829101562500e-04	2.670288085937500000e-04	2.591609954833984375e-04	2.627372741699218750e-04	2.579689025878906250e-04	2.653598785400390625e-04	2.584457397460937500e-04	2.582073211669921875e-04	2.617835998535156250e-04	2.684593200683593750e-04	2.582073211669921875e-04	2.572536468505859375e-04	2.570152282714843750e-04	2.634525299072265625e-04	2.570152282714843750e-04	2.572536468505859375e-04	2.572536468505859375e-04	2.641677856445312500e-04	2.579689025878906250e-04	2.574920654296875000e-04	2.632141113281250000e-04	2.582073211669921875e-04	2.574920654296875000e-04	2.577304840087890625e-04	2.624988555908203125e-04	2.622604370117187500e-04	2.574920654296875000e-04	2.570152282714843750e-04	2.644062042236328125e-04	2.577304840087890625e-04	2.572536468505859375e-04	2.579689025878906250e-04	2.632141113281250000e-04	2.579689025878906250e-04	2.572536468505859375e-04	2.572536468505859375e-04	2.632141113281250000e-04	2.574920654296875000e-04	2.570152282714843750e-04	2.572536468505859375e-04	4.055500030517578125e-04	2.648830413818359375e-04	2.584457397460937500e-04	2.679824829101562500e-04	2.570152282714843750e-04	2.574920654296875000e-04	2.572536468505859375e-04	2.691745758056640625e-04	2.589225769042968750e-04	2.574920654296875000e-04	2.582073211669921875e-04	2.627372741699218750e-04	2.574920654296875000e-04	2.579689025878906250e-04	2.617835998535156250e-04	2.586841583251953125e-04	2.579689025878906250e-04	2.574920654296875000e-04	2.617835998535156250e-04	2.579689025878906250e-04	2.582073211669921875e-04	2.582073211669921875e-04	2.627372741699218750e-04	2.725124359130859375e-04	2.603530883789062500e-04	2.579689025878906250e-04	2.639293670654296875e-04	2.582073211669921875e-04	2.579689025878906250e-04	2.584457397460937500e-04	2.634525299072265625e-04	2.586841583251953125e-04	2.574920654296875000e-04	2.586841583251953125e-04	2.629756927490234375e-04	2.586841583251953125e-04	2.579689025878906250e-04	2.629756927490234375e-04	2.582073211669921875e-04	2.634525299072265625e-04	2.586841583251953125e-04	2.624988555908203125e-04	2.584457397460937500e-04	2.584457397460937500e-04	2.596378326416015625e-04	2.634525299072265625e-04	2.586841583251953125e-04	2.579689025878906250e-04	2.584457397460937500e-04	2.634525299072265625e-04	2.584457397460937500e-04	2.591609954833984375e-04	2.586841583251953125e-04	2.639293670654296875e-04	2.586841583251953125e-04	2.639293670654296875e-04	2.586841583251953125e-04	2.632141113281250000e-04	2.589225769042968750e-04
1.600000000000000000e+01	1.150941848754882812e-02	3.716945648193359375e-04	3.488063812255859375e-04	3.523826599121093750e-04	3.533363342285156250e-04	3.516674041748046875e-04	3.457069396972656250e-04	3.509521484375000000e-04	3.459453582763671875e-04	3.497600555419921875e-04	3.514289855957031250e-04	3.445148468017578125e-04	3.442764282226562500e-04	3.509521484375000000e-04	3.447532653808593750e-04	3.445148468017578125e-04	3.509521484375000000e-04	3.447532653808593750e-04	3.437995910644531250e-04	3.509521484375000000e-04	3.440380096435546875e-04	3.552436828613281250e-04	3.449916839599609375e-04	3.440380096435546875e-04	3.495216369628906250e-04	3.440380096435546875e-04	3.442764282226562500e-04	3.492832183837890625e-04	3.449916839599609375e-04	3.445148468017578125e-04	3.492832183837890625e-04	3.445148468017578125e-04	3.442764282226562500e-04	3.492832183837890625e-04	3.442764282226562500e-04	3.437995910644531250e-04	3.492832183837890625e-04	3.492832183837890625e-04	3.440380096435546875e-04	3.497600555419921875e-04	3.440380096435546875e-04	5.018711090087890625e-04	3.488063812255859375e-04	3.452301025390625000e-04	3.497600555419921875e-04	3.447532653808593750e-04	3.440380096435546875e-04	3.495216369628906250e-04	3.442764282226562500e-04	3.442764282226562500e-04	3.499984741210937500e-04	3.442764282226562500e-04	3.435611724853515625e-04	3.497600555419921875e-04	3.435611724853515625e-04	3.476142883300781250e-04	3.464221954345703125e-04	3.435611724853515625e-04	3.490447998046875000e-04	3.523826599121093750e-04	3.447532653808593750e-04	3.490447998046875000e-04	3.449916839599609375e-04	3.435611724853515625e-04	3.495216369628906250e-04	3.447532653808593750e-04	3.442764282226562500e-04	3.497600555419921875e-04	3.442764282226562500e-04	3.440380096435546875e-04	3.495216369628906250e-04	3.440380096435546875e-04	3.452301025390625000e-04	3.497600555419921875e-04	3.447532653808593750e-04	3.523826599121093750e-04	3.507137298583984375e-04	3.449916839599609375e-04	3.483295440673828125e-04	3.454685211181640625e-04	3.449916839599609375e-04	3.495216369628906250e-04	3.454685211181640625e-04	3.442764282226562500e-04	3.488063812255859375e-04	3.459453582763671875e-04	3.449916839599609375e-04	3.490447998046875000e-04	3.440380096435546875e-04	3.445148468017578125e-04	3.488063812255859375e-04	3.502368927001953125e-04	3.452301025390625000e-04	3.490447998046875000e-04	3.447532653808593750e-04	3.440380096435546875e-04	3.499984741210937500e-04	3.447532653808593750e-04	3.442764282226562500e-04	3.497600555419921875e-04
3.200000000000000000e+01	1.199078559875488281e-02	8.227825164794921875e-04	7.963180541992187500e-04	7.047653198242187500e-04	7.047653198242187500e-04	7.040500640869140625e-04	7.116794586181640625e-04	7.030963897705078125e-04	6.995201110839843750e-04	7.088184356689453125e-04	7.054805755615234375e-04	6.959438323974609375e-04	7.021427154541015625e-04	7.009506225585937500e-04	6.957054138183593750e-04	7.026195526123046875e-04	7.016658782958984375e-04	7.021427154541015625e-04	6.973743438720703125e-04	7.019042968750000000e-04	7.011890411376953125e-04	7.033348083496093750e-04	7.042884826660156250e-04	7.002353668212890625e-04	6.971359252929687500e-04	7.019042968750000000e-04	7.011890411376953125e-04	6.995201110839843750e-04	6.961822509765625000e-04	7.023811340332031250e-04	7.019042968750000000e-04	6.952285766601562500e-04	7.026195526123046875e-04	7.009506225585937500e-04	6.961822509765625000e-04	7.030963897705078125e-04	7.023811340332031250e-04	7.081031799316406250e-04	6.978511810302734375e-04	7.026195526123046875e-04	7.023811340332031250e-04	8.578300476074218750e-04	7.076263427734375000e-04	7.064342498779296875e-04	7.052421569824218750e-04	7.002353668212890625e-04	7.059574127197265625e-04	7.045269012451171875e-04	6.983280181884765625e-04	7.040500640869140625e-04	7.059574127197265625e-04	7.028579711914062500e-04	6.978511810302734375e-04	7.050037384033203125e-04	7.040500640869140625e-04	6.973743438720703125e-04	7.047653198242187500e-04	7.026195526123046875e-04	7.023811340332031250e-04	7.064342498779296875e-04	7.054805755615234375e-04	7.035732269287109375e-04	6.988048553466796875e-04	7.045269012451171875e-04	7.035732269287109375e-04	6.973743438720703125e-04	7.045269012451171875e-04	7.026195526123046875e-04	7.023811340332031250e-04	6.980895996093750000e-04	7.047653198242187500e-04	7.023811340332031250e-04	6.976127624511718750e-04	7.040500640869140625e-04	7.028579711914062500e-04	7.054805755615234375e-04	7.057189941406250000e-04	7.033348083496093750e-04	7.026195526123046875e-04	6.983280181884765625e-04	7.042884826660156250e-04	7.030963897705078125e-04	6.973743438720703125e-04	7.035732269287109375e-04	7.030963897705078125e-04	7.035732269287109375e-04	6.985664367675781250e-04	7.045269012451171875e-04	7.026195526123046875e-04	6.978511810302734375e-04	7.030963897705078125e-04	7.119178771972656250e-04	6.992816925048828125e-04	7.047653198242187500e-04	7.040500640869140625e-04	7.026195526123046875e-04	6.988048553466796875e-04	7.038116455078125000e-04	7.033348083496093750e-04	6.985664367675781250e-04
6.400000000000000000e+01	1.418566703796386719e-02	2.177953720092773438e-03	2.141714096069335938e-03	2.180337905883789062e-03	2.167224884033203125e-03	2.171516418457031250e-03	2.171277999877929688e-03	2.209424972534179688e-03	2.171039581298828125e-03	2.159595489501953125e-03	2.152204513549804688e-03	2.148866653442382812e-03	2.151250839233398438e-03	2.259254455566406250e-03	2.248048782348632812e-03	2.151250839233398438e-03	2.154350280761718750e-03	2.172470092773437500e-03	2.178907394409179688e-03	2.202272415161132812e-03	2.151966094970703125e-03	2.171516418457031250e-03	2.150297164916992188e-03	2.154350280761718750e-03	2.156734466552734375e-03	2.171516418457031250e-03	2.149105072021484375e-03	2.170562744140625000e-03	2.172946929931640625e-03	2.152204513549804688e-03	2.156019210815429688e-03	2.195358276367187500e-03	2.193689346313476562e-03	2.173423767089843750e-03	2.150774002075195312e-03	2.158880233764648438e-03	2.155303955078125000e-03	2.170324325561523438e-03	2.150297164916992188e-03	2.151966094970703125e-03	2.174139022827148438e-03	2.307653427124023438e-03	2.203702926635742188e-03	2.153873443603515625e-03	2.173185348510742188e-03	2.153396606445312500e-03	2.150535583496093750e-03	2.158880233764648438e-03	2.152442932128906250e-03	2.167940139770507812e-03	2.150774002075195312e-03	2.173662185668945312e-03	2.149105072021484375e-03	2.157688140869140625e-03	2.193212509155273438e-03	2.151966094970703125e-03	2.169370651245117188e-03	2.180814743041992188e-03	2.172946929931640625e-03	2.179384231567382812e-03	2.169609069824218750e-03	2.171754837036132812e-03	2.149105072021484375e-03	2.171039581298828125e-03	2.170562744140625000e-03	2.154827117919921875e-03	2.172708511352539062e-03	2.151727676391601562e-03	2.170085906982421875e-03	2.149105072021484375e-03	2.168893814086914062e-03	2.154111862182617188e-03	2.146482467651367188e-03	2.157926559448242188e-03	2.166986465454101562e-03	2.259492874145507812e-03	2.248287200927734375e-03	2.151727676391601562e-03	2.169847488403320312e-03	2.169370651245117188e-03	2.172708511352539062e-03	2.171516418457031250e-03	2.153635025024414062e-03	2.170324325561523438e-03	2.151489257812500000e-03	2.174377441406250000e-03	2.152442932128906250e-03	2.172470092773437500e-03	2.156496047973632812e-03	2.179622650146484375e-03	2.170562744140625000e-03	2.151489257812500000e-03	2.171754837036132812e-03	2.168655395507812500e-03	2.156019210815429688e-03	2.171039581298828125e-03	2.170085906982421875e-03	2.172708511352539062e-03	2.151250839233398438e-03	2.170324325561523438e-03
1.280000000000000000e+02	1.943540573120117188e-02	7.878780364990234375e-03	7.972478866577148438e-03	7.962942123413085938e-03	7.869958877563476562e-03	7.878541946411132812e-03	7.878541946411132812e-03	7.884263992309570312e-03	7.879018783569335938e-03	7.884025573730468750e-03	7.869720458984375000e-03	7.865905761718750000e-03	7.866382598876953125e-03	7.865190505981445312e-03	7.869482040405273438e-03	7.866859436035156250e-03	7.922410964965820312e-03	7.878780364990234375e-03	7.868528366088867188e-03	7.863998413085937500e-03	7.863283157348632812e-03	7.871866226196289062e-03	7.871866226196289062e-03	7.867574691772460938e-03	7.877111434936523438e-03	7.876157760620117188e-03	7.952928543090820312e-03	7.948875427246093750e-03	7.867336273193359375e-03	7.863283157348632812e-03	7.862329483032226562e-03	7.871389389038085938e-03	7.869482040405273438e-03	7.879018783569335938e-03	7.871389389038085938e-03	7.870435714721679688e-03	7.861137390136718750e-03	7.871389389038085938e-03	7.862329483032226562e-03	7.862567901611328125e-03	7.960557937622070312e-03	8.117437362670898438e-03	7.819414138793945312e-03	7.826805114746093750e-03	7.953405380249023438e-03	7.918834686279296875e-03	7.909059524536132812e-03	7.907152175903320312e-03	7.907152175903320312e-03	7.954835891723632812e-03	7.918834686279296875e-03	7.908582687377929688e-03	7.916927337646484375e-03	7.926940917968750000e-03	8.009672164916992188e-03	8.005857467651367188e-03	7.921218872070312500e-03	7.925987243652343750e-03	7.925271987915039062e-03	7.935047149658203125e-03	7.912635803222656250e-03	7.910013198852539062e-03	7.996559143066406250e-03	8.002996444702148438e-03	7.912158966064453125e-03	7.910251617431640625e-03	7.908344268798828125e-03	7.909774780273437500e-03	7.910966873168945312e-03	7.914066314697265625e-03	7.915496826171875000e-03	7.924795150756835938e-03	7.922172546386718750e-03	7.919549942016601562e-03	7.913827896118164062e-03	8.009910583496093750e-03	8.002758026123046875e-03	7.911205291748046875e-03	7.907867431640625000e-03	7.996082305908203125e-03	7.994413375854492188e-03	7.908582687377929688e-03	7.908582687377929688e-03	7.906675338745117188e-03	7.912158966064453125e-03	7.917404174804687500e-03	7.914066314697265625e-03	7.924318313598632812e-03	7.920980453491210938e-03	7.920503616333007812e-03	7.911205291748046875e-03	7.915973663330078125e-03	7.910251617431640625e-03	7.907629013061523438e-03	7.996082305908203125e-03	7.996797561645507812e-03	7.918357849121093750e-03	7.909297943115234375e-03	7.909774780273437500e-03	7.911682128906250000e-03
2.560000000000000000e+02	4.640936851501464844e-02	3.321027755737304688e-02	3.361129760742187500e-02	3.331923484802246094e-02	3.356385231018066406e-02	3.322005271911621094e-02	3.325319290161132812e-02	3.337550163269042969e-02	3.351616859436035156e-02	3.312993049621582031e-02	3.358793258666992188e-02	3.325843811035156250e-02	3.336524963378906250e-02	3.324627876281738281e-02	3.355741500854492188e-02	3.315877914428710938e-02	3.335475921630859375e-02	3.300333023071289062e-02	3.350090980529785156e-02	3.304767608642578125e-02	3.335547447204589844e-02	3.322935104370117188e-02	3.364109992980957031e-02	3.318500518798828125e-02	3.348422050476074219e-02	3.317379951477050781e-02	3.335189819335937500e-02	3.310227394104003906e-02	3.365588188171386719e-02	3.340411186218261719e-02	3.346800804138183594e-02	3.331089019775390625e-02	3.382086753845214844e-02	3.326463699340820312e-02	3.348040580749511719e-02	3.315591812133789062e-02	3.345465660095214844e-02	3.308916091918945312e-02	3.323411941528320312e-02	3.332185745239257812e-02	3.363227844238281250e-02	3.351163864135742188e-02	3.360199928283691406e-02	3.331375122070312500e-02	3.351044654846191406e-02	3.293728828430175781e-02	3.359293937683105469e-02	3.344559669494628906e-02	3.362345695495605469e-02	3.319621086120605469e-02	3.377413749694824219e-02	3.346896171569824219e-02	3.347301483154296875e-02	3.321719169616699219e-02	3.384017944335937500e-02	3.322792053222656250e-02	3.337621688842773438e-02	3.320837020874023438e-02	3.357338905334472656e-02	3.309416770935058594e-02	3.341174125671386719e-02	3.329133987426757812e-02	3.356289863586425781e-02	3.313183784484863281e-02	3.337216377258300781e-02	3.323507308959960938e-02	3.351140022277832031e-02	3.301239013671875000e-02	3.343272209167480469e-02	3.315806388854980469e-02	3.347754478454589844e-02	3.331327438354492188e-02	3.373551368713378906e-02	3.327775001525878906e-02	3.359842300415039062e-02	3.325653076171875000e-02	3.373861312866210938e-02	3.342103958129882812e-02	3.335809707641601562e-02	3.314566612243652344e-02	3.361034393310546875e-02	3.318905830383300781e-02	3.368282318115234375e-02	3.349661827087402344e-02	3.348302841186523438e-02	3.313875198364257812e-02	3.348040580749511719e-02	3.329110145568847656e-02	3.344368934631347656e-02	3.278827667236328125e-02	3.308224678039550781e-02	3.332304954528808594e-02	3.320527076721191406e-02	3.277111053466796875e-02	3.339338302612304688e-02	3.297758102416992188e-02	3.321313858032226562e-02	3.282094001770019531e-02	3.353142738342285156e-02	3.290057182312011719e-02
5.120000000000000000e+02	1.601252555847167969e-01	1.461985111236572266e-01	1.461164951324462891e-01	1.461553573608398438e-01	1.445031166076660156e-01	1.446490287780761719e-01	1.463661193847656250e-01	1.463267803192138672e-01	1.450037956237792969e-01	1.465909481048583984e-01	1.466820240020751953e-01	1.458594799041748047e-01	1.461184024810791016e-01	1.462264060974121094e-01	1.462025642395019531e-01	1.466479301452636719e-01	1.467330455780029297e-01	1.450040340423583984e-01	1.463320255279541016e-01	1.467826366424560547e-01	1.463236808776855469e-01	1.467175483703613281e-01	1.465501785278320312e-01	1.456935405731201172e-01	1.465904712677001953e-01	1.459977626800537109e-01	1.464519500732421875e-01	1.465077400207519531e-01	1.459465026855468750e-01	1.462140083312988281e-01	1.464531421661376953e-01	1.450378894805908203e-01	1.430668830871582031e-01	1.439774036407470703e-01	1.453096866607666016e-01	1.440744400024414062e-01	1.442224979400634766e-01	1.450824737548828125e-01	1.455523967742919922e-01	1.462488174438476562e-01	1.462817192077636719e-01	1.465280055999755859e-01	1.462073326110839844e-01	1.451537609100341797e-01	1.436686515808105469e-01	1.443989276885986328e-01	1.456308364868164062e-01	1.449985504150390625e-01	1.447539329528808594e-01	1.460275650024414062e-01	1.466281414031982422e-01	1.476821899414062500e-01	1.486358642578125000e-01	1.476936340332031250e-01	1.459662914276123047e-01	1.463313102722167969e-01	1.464114189147949219e-01	1.466364860534667969e-01	1.467573642730712891e-01	1.464946269989013672e-01	1.465194225311279297e-01	1.467883586883544922e-01	1.455836296081542969e-01	1.468477249145507812e-01	1.466147899627685547e-01	1.462285518646240234e-01	1.467237472534179688e-01	1.457896232604980469e-01	1.465227603912353516e-01	1.467404365539550781e-01	1.469609737396240234e-01	1.468100547790527344e-01	1.468212604522705078e-01	1.467227935791015625e-01	1.463007926940917969e-01	1.463007926940917969e-01	1.463520526885986328e-01	1.465368270874023438e-01	1.467862129211425781e-01	1.463487148284912109e-01	1.465756893157958984e-01	1.465494632720947266e-01	1.465055942535400391e-01	1.463615894317626953e-01	1.464133262634277344e-01	1.463310718536376953e-01	1.465756893157958984e-01	1.467568874359130859e-01	1.468517780303955078e-01	1.465930938720703125e-01	1.454024314880371094e-01	1.464378833770751953e-01	1.465151309967041016e-01	1.464085578918457031e-01	1.466341018676757812e-01	1.469185352325439453e-01	1.466939449310302734e-01	1.461970806121826172e-01	1.465013027191162109e-01	1.463236808776855469e-01
1.024000000000000000e+03	6.141107082366943359e-01	5.966622829437255859e-01	5.931859016418457031e-01	5.916550159454345703e-01	5.893588066101074219e-01	5.860714912414550781e-01	5.857274532318115234e-01	5.667772293090820312e-01	5.735738277435302734e-01	5.891225337982177734e-01	5.917952060699462891e-01	6.018743515014648438e-01	6.023018360137939453e-01	5.892300605773925781e-01	5.845000743865966797e-01	5.886096954345703125e-01	6.026294231414794922e-01	5.924220085144042969e-01	5.933048725128173828e-01	5.896055698394775391e-01	6.033155918121337891e-01	5.889594554901123047e-01	5.881857872009277344e-01	6.011977195739746094e-01	5.964958667755126953e-01	5.932970046997070312e-01	5.846023559570312500e-01	5.662066936492919922e-01	5.661642551422119141e-01	5.856199264526367188e-01	5.859966278076171875e-01	5.652627944946289062e-01	5.718145370483398438e-01	5.872917175292968750e-01	5.851931571960449219e-01	5.655968189239501953e-01	5.668761730194091797e-01	5.848956108093261719e-01	5.862712860107421875e-01	5.709040164947509766e-01	5.719947814941406250e-01	5.887041091918945312e-01	5.867466926574707031e-01	5.671923160552978516e-01	5.682055950164794922e-01	5.868780612945556641e-01	5.866045951843261719e-01	5.699179172515869141e-01	5.913333892822265625e-01	5.906944274902343750e-01	5.897555351257324219e-01	6.036114692687988281e-01	6.045455932617187500e-01	5.870003700256347656e-01	5.880682468414306641e-01	6.023602485656738281e-01	5.984766483306884766e-01	5.937414169311523438e-01	5.974364280700683594e-01	5.858757495880126953e-01	5.851235389709472656e-01	5.859727859497070312e-01	5.942637920379638672e-01	5.916352272033691406e-01	5.935194492340087891e-01	5.930469036102294922e-01	5.880236625671386719e-01	5.984106063842773438e-01	5.969915390014648438e-01	5.983493328094482422e-01	5.928826332092285156e-01	5.924301147460937500e-01	5.934064388275146484e-01	5.991730690002441406e-01	5.986809730529785156e-01	5.910670757293701172e-01	5.985763072967529297e-01	5.988650321960449219e-01	5.999941825866699219e-01	6.013345718383789062e-01	5.947489738464355469e-01	5.990617275238037109e-01	5.975565910339355469e-01	5.980792045593261719e-01	5.893321037292480469e-01	5.985274314880371094e-01	5.993161201477050781e-01	5.950028896331787109e-01	5.934886932373046875e-01	6.086075305938720703e-01	6.483626365661621094e-01	6.009104251861572266e-01	5.988557338714599609e-01	5.881607532501220703e-01	5.971879959106445312e-01	5.909872055053710938e-01	5.901002883911132812e-01	5.842349529266357422e-01	5.930364131927490234e-01	5.905270576477050781e-01
