-2.077653293039395666e-02	-8.880500970493374613e-01	4.380923315551356612e-01	6.525601192075024537e-01	-2.712140250625895144e-01	-9.959009380994673921e-02	4.360123463084348283e-01	-1.192041802588083149e-01	-6.022317185911749138e-02	-2.714927435692240931e-01	1.546169863789388088e-01	-3.326859135325307415e-01	7.887711799226262421e-01	3.276348611674929218e-02	1.559570124004086289e-01	1.424067291092983856e-01	5.904675364107275087e-02	-5.797953991353951286e-01	3.202683606328025900e-02	-5.136950669761700464e-03
-2.001884300814495837e-02	-8.880052971440373089e-01	4.389038012355622742e-01	6.533190999542183297e-01	-2.711446221172144622e-01	-9.997988492345212530e-02	4.360420430173845840e-01	-1.189335687544519210e-01	-6.025509004372018446e-02	-2.711037760611001435e-01	1.539629815071470176e-01	-3.335614174989171010e-01	7.881332709065649311e-01	3.239171422847784976e-02	1.565299051191268165e-01	1.431805884684668739e-01	5.864369458938267082e-02	-5.806280037832564078e-01	3.287827600629064650e-02	-5.927138609037354601e-03
-1.937556110464248513e-02	-8.879794639540184997e-01	4.396264981666310190e-01	6.539796246559326232e-01	-2.711201946558760012e-01	-1.003389284596405001e-01	4.360895932769009442e-01	-1.186984037422695870e-01	-6.041032745450446162e-02	-2.707920758703168396e-01	1.535297674676306956e-01	-3.343804632615386963e-01	7.876024834709776101e-01	3.210242684350182035e-02	1.570338114543271824e-01	1.438910833809664558e-01	5.830584813839072289e-02	-5.813687980548043477e-01	3.365736069068388930e-02	-6.625587086318650634e-03
-1.876358029632916105e-02	-8.879666738620459743e-01	4.403470266997390747e-01	6.546237608986470446e-01	-2.711301680317310114e-01	-1.007076235407783349e-01	4.361565311237761700e-01	-1.184693013099634845e-01	-6.068148586925517507e-02	-2.705134630066305945e-01	1.532308280216656271e-01	-3.352330157596188909e-01	7.871078373764622826e-01	3.185273001094996587e-02	1.575304236436761429e-01	1.446229598479516487e-01	5.798854474933643616e-02	-5.821067058698674579e-01	3.445302699170573607e-02	-7.317105598969636873e-03
-1.819219846425316686e-02	-8.879668143917175405e-01	4.410539426713686595e-01	6.552414615646895424e-01	-2.711734178378807369e-01	-1.010796406611062931e-01	4.362413930962398823e-01	-1.182497436801635410e-01	-6.106047658507146592e-02	-2.702717265784591594e-01	1.530616137649996877e-01	-3.361043812468956782e-01	7.866564646331997146e-01	3.164555672126678765e-02	1.580120297927766204e-01	1.453691735204730717e-01	5.769640752084447682e-02	-5.828300278366199683e-01	3.525195637663219861e-02	-7.990872850959110027e-03
-1.766807950907355387e-02	-8.879793815364108722e-01	4.417379069165580097e-01	6.558249797248358881e-01	-2.712479166648565920e-01	-1.014494621234058175e-01	4.363423720631383063e-01	-1.180424002524797789e-01	-6.153648119261646843e-02	-2.700689531749949079e-01	1.530125511601596322e-01	-3.369813870916695819e-01	7.862530890776217030e-01	3.148182744947000677e-02	1.584725235205850791e-01	1.461245476632503371e-01	5.743259370759805360e-02	-5.835292379748941993e-01	3.604266653834607009e-02	-8.638216433624942153e-03
-1.719481670201525314e-02	-8.880036030400220159e-01	4.423925503260301983e-01	6.563694928166514675e-01	-2.713511182639256059e-01	-1.018129449871280623e-01	4.364576035863294012e-01	-1.178489106554704013e-01	-6.209763600912712733e-02	-2.699055304844443781e-01	1.530710450689203861e-01	-3.378538013513276428e-01	7.858997985991493795e-01	3.136061681269011053e-02	1.589079371935648854e-01	1.468860246098726563e-01	5.719862031883589382e-02	-5.841978623835367701e-01	3.681667412411398360e-02	-9.253389736323256592e-03
-1.677324078884151470e-02	-8.880385867932748534e-01	4.430145046869816139e-01	6.568729645221421665e-01	-2.714803539706814872e-01	-1.021674594667942859e-01	4.365853924280698739e-01	-1.176699365614768122e-01	-6.273247911634916019e-02	-2.697805031225583017e-01	1.532235816641331350e-01	-3.387147863323423658e-01	7.855964211714775436e-01	3.127964418772091748e-02	1.593163965713855212e-01	1.476524233766283445e-01	5.699457429354862215e-02	-5.848325031734152857e-01	3.756874503225220152e-02	-9.833545637078512300e-03
-1.640214036232848227e-02	-8.880834424939743066e-01	4.436028602151873557e-01	6.573355318557171367e-01	-2.716331208290004295e-01	-1.025116994381877755e-01	4.367243317278698411e-01	-1.175053800333900333e-01	-6.343082152142474894e-02	-2.696920616035184959e-01	1.534572982836844013e-01	-3.395605656631593416e-01	7.853411984137826929e-01	3.123584480769308822e-02	1.596976974535203597e-01	1.484239211864199215e-01	5.681952075930960661e-02	-5.854322772443626421e-01	3.829645380449928777e-02	-1.037817462199789285e-02
-1.607904174299323863e-02	-8.881373556791404278e-01	4.441584209881068723e-01	6.577587673810848523e-01	-2.718072301050390993e-01	-1.028453458582403029e-01	4.368733269174248091e-01	-1.173546447789166475e-01	-6.418405618827745240e-02	-2.696379837759719789e-01	1.537608374175748194e-01	-3.403897074767277542e-01	7.851314621684624129e-01	3.122584556281262497e-02	1.600527661441460137e-01	1.492014976717625507e-01	5.667192366887051358e-02	-5.859980507466316935e-01	3.899944392060510079e-02	-1.088836840771809263e-02
