1.005399788538060335e+01	6.689040871911469122e-01	1.056320201796845204e+01	9.973186672259151564e+00	1.131780498247481725e+00	-5.000611299300757651e+00	2.582629305797790042e-01	3.558369995292370636e+00	3.579635936144342501e-01	5.274330335965364824e+00	-9.435004568972706451e+00	-1.115605855682066228e+01	-8.530906983394443088e+00	-5.092863968324826907e+00	7.496182216193292724e+00	9.953703003812490735e+00	-5.375241450857276782e+00	-1.084276538682278535e+01	1.095580839281665320e+01	-1.031862027461329134e+01
6.553962570169147295e-01	3.228274164988750861e-02	7.197399623156714998e-01	6.650458851890049816e-01	4.172643343429754265e-02	-3.520745596618373718e-01	3.750702736514121421e-02	2.369204021404406613e-01	-9.554938313615923828e-02	3.266308778791985334e-01	-5.003520655848888721e-01	-7.974192630143561722e-01	-5.460407244306746399e-01	-3.076477564721471492e-01	5.047800969184284003e-01	6.971269185428008441e-01	-3.463177258639964506e-01	-7.381004651909245373e-01	7.662531801088181549e-01	-6.980500420346128498e-01
6.292962637599556208e-01	1.932764469963961507e-02	7.235622905860851217e-01	6.540821356327604086e-01	7.128985729224579168e-03	-3.649194893497536563e-01	5.744040251254968477e-02	2.327413908348719418e-01	-2.142225041215017056e-01	2.958891163040308081e-01	-3.657814676219337535e-01	-8.382039560227184660e-01	-5.140263143318957173e-01	-2.701179731325504263e-01	5.015886452464407563e-01	7.224221186537053141e-01	-3.284155117724357753e-01	-7.413458698372824562e-01	7.895941187417302443e-01	-6.968400603083861888e-01
5.929407061019832392e-01	6.269294055304463174e-03	7.153773032040671165e-01	6.323297588720827589e-01	-2.688068934236646779e-02	-3.713066036439072182e-01	7.616932221222576238e-02	2.248170393999982808e-01	-3.266497657030368318e-01	2.606280025508151965e-01	-2.328042802607855621e-01	-8.641983499497973842e-01	-4.739374773640823713e-01	-2.287198058225252684e-01	4.902064117638527674e-01	7.399570485494809668e-01	-3.053307765545349994e-01	-7.323047755750126120e-01	7.992839747955911012e-01	-6.841924580083013074e-01
5.484739834175107465e-01	-6.463620720310801239e-03	6.965960883919188884e-01	6.015194030421867621e-01	-5.925538719164687163e-02	-3.716467826126673146e-01	9.321319886223142226e-02	2.137606329214699896e-01	-4.293407510579798081e-01	2.224003425901078801e-01	-1.071910630241921930e-01	-8.759573062843067914e-01	-4.278349248389109460e-01	-1.853937362876292294e-01	4.717836038241038366e-01	7.512989665154794494e-01	-2.782966455475621159e-01	-7.124426003446786559e-01	7.963157638729010390e-01	-6.616098049912397805e-01
4.988914510285486492e-01	-1.853227787930189843e-02	6.699051165440581546e-01	5.644044165616838304e-01	-8.927019860087051506e-02	-3.671054635790844123e-01	1.083755383311947318e-01	2.005432908134652248e-01	-5.204084877257664221e-01	1.829807422128921224e-01	6.953232457877017714e-03	-8.758718085770220707e-01	-3.783603967732628859e-01	-1.421412689137036001e-01	4.482976387347945568e-01	7.585390325195802141e-01	-2.489415209343461000e-01	-6.845249238588081431e-01	7.832635364915927489e-01	-6.317745140513476576e-01
4.472096944205957159e-01	-2.974440875408584234e-02	6.384160977920535496e-01	5.239492155804378326e-01	-1.166174458055772717e-01	-3.591954198238246909e-01	1.217297498119167681e-01	1.862072413284859562e-01	-5.996193564385244867e-01	1.439296540858356344e-01	1.077169130785656376e-01	-8.672710431972324718e-01	-3.280382823844699147e-01	-1.005940227751380006e-01	4.219496498958010267e-01	7.637445300128501424e-01	-2.188503479186850731e-01	-6.517448448144204098e-01	7.633975596229810590e-01	-5.977186890578974898e-01
3.958630453429124452e-01	-4.004890263141190621e-02	6.049191398804151243e-01	4.826779738655800345e-01	-1.413437114156450292e-01	-3.493738253377997038e-01	1.335235982396036358e-01	1.716367198824985119e-01	-6.679190916241101172e-01	1.063471001210617023e-01	1.950911317609185514e-01	-8.534799205693688329e-01	-2.788094995983718682e-01	-6.181381640563447799e-02	3.946589328028610733e-01	7.685556222157162720e-01	-1.892622888028321071e-01	-6.169591969305053825e-01	7.398270277747527324e-01	-5.621154400727499389e-01
3.464867333745717537e-01	-4.949307963827351969e-02	5.715028975969237424e-01	4.423878965067636337e-01	-1.637116884224467939e-01	-3.388044055275886701e-01	1.440704818565572698e-01	1.574579716211381153e-01	-7.268164059252820719e-01	7.084633001414838982e-02	2.702722905603988646e-01	-8.372281984793651377e-01	-2.319010779523892618e-01	-2.632015517228202331e-02	3.678236692360486448e-01	7.740405489015338425e-01	-1.609771044941039342e-01	-5.823021313488985218e-01	7.150059485844636464e-01	-5.269333926874010254e-01
2.999898123063891031e-01	-5.817452399437191002e-02	5.395119736954623324e-01	4.041652741784507730e-01	-1.840694946901798856e-01	-3.282949604717600445e-01	1.536720574433819986e-01	1.440459783756711243e-01	-7.779055639168527270e-01	3.765808848346089560e-02	3.349814660142331202e-01	-8.204630681253262114e-01	-1.879271576969617219e-01	5.765988081744125027e-03	3.423134792304337592e-01	7.807502568937432219e-01	-1.344098653338527127e-01	-5.491440073900759611e-01	6.906146360512790405e-01	-4.934141865796617954e-01
2.567486535830517669e-01	-6.620523647435405667e-02	5.096846476040903795e-01	3.685464526602656998e-01	-2.027643754179243862e-01	-3.183411856439973819e-01	1.625805388266709783e-01	1.315819599821295982e-01	-8.226052002559427478e-01	6.767019314790527831e-03	3.910000247145239971e-01	-8.044198920216110160e-01	-1.470730921407045200e-01	3.456478779538883772e-02	3.185791357729504947e-01	7.888586674156493617e-01	-1.097020537238532767e-01	-5.182341391846947420e-01	6.676641625123757029e-01	-4.622169868221475686e-01
2.168029590533339379e-01	-7.369124751269029439e-02	4.823359202685177372e-01	3.357014558644149105e-01	-2.201003754006225499e-01	-3.092074025247197877e-01	1.709895600244639158e-01	1.201185237305178594e-01	-8.620667308813600993e-01	-2.197444854263896213e-02	4.399291794502108166e-01	-7.897922923197225886e-01	-1.092674577438225297e-01	6.031616831430605674e-02	2.967862007313731287e-01	7.983058932668565255e-01	-8.682823526672685255e-02	-4.898891112118642921e-01	6.466748240755690880e-01	-4.336003412400528112e-01
1.800186900265189627e-01	-8.072958048092374050e-02	4.575489033806692252e-01	3.056049553401605223e-01	-2.363420750093391809e-01	-3.010253938134359597e-01	1.790523783136893088e-01	1.096403133240711758e-01	-8.972413948522592886e-01	-4.877278983881869895e-02	4.831384705162389270e-01	-7.769598719493354677e-01	-4.166169252408278290e-01	8.330853190360094918e-02	2.769467074324541978e-01	8.089659967574719390e-01	-6.567989089565846872e-02	-4.641887567634917500e-01	6.278886502346124887e-01	-4.076056540661968097e-01
1.463070401358678441e-01	-8.747219314960509584e-02	4.356303404086758757e-01	2.783008733374045529e-01	-2.519074208879238941e-01	-2.940822902517531423e-01	1.870333911625590428e-01	1.001797289908576832e-01	-9.296314523264589402e-01	-7.390012530208998898e-02	5.221567070383704712e-01	-7.667183357712221703e-01	-3.605375625491851199e-01	1.039113506121659564e-01	2.592011314766853314e-01	8.213493955292597848e-01	-4.615612254616260207e-02	-4.414391212374864093e-01	6.118721174936081475e-01	-3.844691590345895582e-01
